Date,Direction,Coin,Futures,Transaction amount,Average Price,Realized P/L,NetProfits,Fee,
2025-01-30 07:05:20,Open long,USDT,BTCUSDT,0.002,105425.8,0,0,-0.12651096,
2025-01-30 07:05:20,Close short,USDT,BTCUSDT,0.002,105425.8,-0.85667826087,-0.98318922087,-0.12651096,
2025-01-30 07:05:01,Open long,USDT,BTCUSDT,0.002,105444.9,0,0,-0.12653388,
2025-01-30 07:05:01,Close short,USDT,BTCUSDT,0.002,105444.9,-0.89487826087,-1.02141214087,-0.12653388,
2025-01-30 07:02:07,Open long,USDT,BTCUSDT,0.005,105328.8,0,0,-0.3159864,
2025-01-30 07:00:45,Open long,USDT,BTCUSDT,0.01,105311.3,0,0,-0.6318678,
2025-01-30 06:59:50,Open long,USDT,BTCUSDT,0.001,105318.4,0,0,-0.06319104,
2025-01-30 06:53:27,Open long,USDT,BTCUSDT,0.001,105042,0,0,-0.0630252,
2025-01-30 06:52:14,Open short,USDT,BTCUSDT,0.007,105009.7,0,0,-0.44104074,
2025-01-30 06:47:20,Open short,USDT,BTCUSDT,0.001,105091.1,0,0,-0.06305466,
2025-01-30 06:47:20,Close long,USDT,BTCUSDT,0.001,105091.1,-0.1694,-0.23245466,-0.06305466,
2025-01-30 06:44:49,Open short,USDT,BTCUSDT,0.005,105157.4,0,0,-0.3154722,
2025-01-30 06:42:29,Open short,USDT,BTCUSDT,0.002,105150,0,0,-0.12618,
2025-01-30 06:41:34,Open short,USDT,BTCUSDT,0.001,105162.6,0,0,-0.06309756,
2025-01-30 06:40:25,Open short,USDT,BTCUSDT,0.001,105176.4,0,0,-0.06310584,
2025-01-30 06:39:50,Open short,USDT,BTCUSDT,0.001,105163.9,0,0,-0.06309834,
2025-01-30 06:39:14,Open short,USDT,BTCUSDT,0.001,105167.5,0,0,-0.0631005,
2025-01-30 06:36:26,Open long,USDT,BTCUSDT,0.001,105260.5,0,0,-0.0631563,
2025-01-30 06:35:49,Open short,USDT,BTCUSDT,0.001,105250.6,0,0,-0.06315036,
2025-01-30 02:36:46,Open short,USDT,BTCUSDT,0.003,104258.2,0,0,-0.18766476,
2025-01-30 02:20:56,Close long,USDT,BTCUSDT,0.023,104202,2.136099999999,0.698112399999,-1.4379876,
2025-01-30 02:16:35,Open long,USDT,BTCUSDT,0.005,104123.9,0,0,-0.3123717,
2025-01-30 02:16:35,Close short,USDT,BTCUSDT,0.005,104123.9,-1.064628547635,-1.377000247635,-0.3123717,
2025-01-30 02:16:21,Open long,USDT,BTCUSDT,0.004,104122.2,0,0,-0.24989328,
2025-01-30 02:16:21,Close short,USDT,BTCUSDT,0.004,104122.2,-0.844902838108,-1.094796118108,-0.24989328,
2025-01-30 02:16:04,Open long,USDT,BTCUSDT,0.003,104125,0,0,-0.187425,
2025-01-30 02:16:04,Close short,USDT,BTCUSDT,0.003,104124.8,-0.641477128581,-0.828901768581,-0.18742464,
2025-01-30 02:15:50,Open long,USDT,BTCUSDT,0.003,104140.2,0,0,-0.18745236,
2025-01-30 02:15:50,Close short,USDT,BTCUSDT,0.003,104140.2,-0.687677128581,-0.875129488581,-0.18745236,
2025-01-30 02:15:00,Open long,USDT,BTCUSDT,0.004,104120,0,0,-0.249888,
2025-01-30 02:15:00,Open long,USDT,BTCUSDT,0.001,104119.7,0,0,-0.06247182,
2025-01-30 02:13:05,Open long,USDT,BTCUSDT,0.001,104005.3,0,0,-0.06240318,
2025-01-30 02:10:12,Open short,USDT,BTCUSDT,0.003,104061.7,0,0,-0.18731106,
2025-01-30 02:08:41,Open long,USDT,BTCUSDT,0.002,104000.5,0,0,-0.1248006,
2025-01-30 02:07:35,Open short,USDT,BTCUSDT,0.002,103999.9,0,0,-0.12479988,
2025-01-30 02:06:41,Open short,USDT,BTCUSDT,0.002,103949.6,0,0,-0.12473952,
2025-01-30 02:04:43,Close long,USDT,BTCUSDT,0.034,104001,8.549351853448,6.427731453448,-2.1216204,
2025-01-30 02:01:44,Open long,USDT,BTCUSDT,0.003,103950,0,0,-0.18711,
2025-01-30 02:01:44,Close short,USDT,BTCUSDT,0.003,103950,-0.38230711609,-0.56941711609,-0.18711,
2025-01-30 02:01:26,Open long,USDT,BTCUSDT,0.004,103945,0,0,-0.249468,
2025-01-30 02:01:26,Close short,USDT,BTCUSDT,0.004,103945,-0.489742821453,-0.739210821453,-0.249468,
2025-01-30 02:01:06,Open short,USDT,BTCUSDT,0.003,103922.5,0,0,-0.1870605,
2025-01-30 02:01:06,Close long,USDT,BTCUSDT,0.003,103922,0.671039094827,0.483979494827,-0.1870596,
2025-01-30 02:00:54,Open short,USDT,BTCUSDT,0.003,103950,0,0,-0.18711,
2025-01-30 02:00:54,Close long,USDT,BTCUSDT,0.003,103950,0.755039094827,0.567929094827,-0.18711,
2025-01-30 02:00:23,Open short,USDT,BTCUSDT,0.003,103981.7,0,0,-0.18716706,
2025-01-30 02:00:23,Close long,USDT,BTCUSDT,0.003,103981.7,0.850139094827,0.662972034827,-0.18716706,
2025-01-30 01:47:51,Open long,USDT,BTCUSDT,0.001,103850,0,0,-0.06231,
2025-01-30 01:47:51,Close short,USDT,BTCUSDT,0.001,103850,-0.220689263408,-0.282999263408,-0.06231,
2025-01-30 01:46:28,Open long,USDT,BTCUSDT,0.003,103751.8,0,0,-0.18675324,
2025-01-30 01:46:28,Close short,USDT,BTCUSDT,0.004,103751.8,-0.489957053631,-0.738961373631,-0.24900432,
2025-01-30 01:46:08,Open long,USDT,BTCUSDT,0.005,103724.6,0,0,-0.3111738,
2025-01-30 01:46:08,Close short,USDT,BTCUSDT,0.005,103724.6,-0.476446317038,-0.787620117038,-0.3111738,
2025-01-30 01:45:45,Open long,USDT,BTCUSDT,0.012,103715.7,0,0,-0.74675304,
2025-01-30 01:45:45,Close short,USDT,BTCUSDT,0.012,103715.7,-1.036671160891,-1.783424200891,-0.74675304,
2025-01-30 01:45:26,Open short,USDT,BTCUSDT,0.005,103599.6,0,0,-0.3107988,
2025-01-30 01:45:26,Close long,USDT,BTCUSDT,0.005,103599.6,-0.27624362069,-0.58704242069,-0.3107988,
2025-01-30 01:44:18,Open long,USDT,BTCUSDT,0.003,103691.2,0,0,-0.18664416,
2025-01-30 01:44:18,Close short,USDT,BTCUSDT,0.003,103691.2,-0.16629122288,-0.35293538288,-0.18664416,
2025-01-30 01:43:29,Open short,USDT,BTCUSDT,0.011,103686.4,0,0,-0.68433024,
2025-01-30 01:43:29,Close long,USDT,BTCUSDT,0.011,103686.4,0.417628275862,-0.266701964138,-0.68433024,
2025-01-30 01:43:19,Open short,USDT,BTCUSDT,0.007,103688.9,0,0,-0.43549338,
2025-01-30 01:43:19,Close long,USDT,BTCUSDT,0.007,103688.9,0.283263448275,-0.152229931725,-0.43549338,
2025-01-30 01:42:00,Open long,USDT,BTCUSDT,0.006,103667.7,0,0,-0.37320372,
2025-01-30 01:42:00,Close short,USDT,BTCUSDT,0.007,103667.7,-1.036254273505,-1.471658613505,-0.43540434,
2025-01-30 01:41:18,Open long,USDT,BTCUSDT,0.003,103719.1,0,0,-0.18669438,
2025-01-30 01:41:18,Close short,USDT,BTCUSDT,0.003,103719.1,-0.598308974359,-0.785003354359,-0.18669438,
2025-01-30 01:41:08,Close short,USDT,BTCUSDT,0.001,103699.2,-0.179536324787,-0.241755844787,-0.06221952,
2025-01-30 01:40:21,Open long,USDT,BTCUSDT,0.002,103699.1,0,0,-0.12443892,
2025-01-30 01:40:21,Close short,USDT,BTCUSDT,0.002,103699.1,-0.358872649573,-0.483311569573,-0.12443892,
2025-01-30 01:39:49,Open long,USDT,BTCUSDT,0.001,103701.5,0,0,-0.0622209,
2025-01-30 01:39:49,Close short,USDT,BTCUSDT,0.002,103701.5,-0.363672649573,-0.488114449573,-0.1244418,
2025-01-30 01:39:34,Open long,USDT,BTCUSDT,0.002,103720.2,0,0,-0.12446424,
2025-01-30 01:39:34,Close short,USDT,BTCUSDT,0.002,103720.2,-0.401072649573,-0.525536889573,-0.12446424,
2025-01-30 01:39:19,Open long,USDT,BTCUSDT,0.002,103735.9,0,0,-0.12448308,
2025-01-30 01:39:19,Close short,USDT,BTCUSDT,0.002,103735.9,-0.432472649573,-0.556955729573,-0.12448308,
2025-01-30 01:38:48,Open long,USDT,BTCUSDT,0.002,103669.4,0,0,-0.12440328,
2025-01-30 01:38:48,Close short,USDT,BTCUSDT,0.003,103669.4,-0.449208974359,-0.635813894359,-0.18660492,
2025-01-30 01:38:37,Open long,USDT,BTCUSDT,0.003,103636.3,0,0,-0.18654534,
2025-01-30 01:38:37,Close short,USDT,BTCUSDT,0.003,103636.3,-0.349908974359,-0.536454314359,-0.18654534,
2025-01-30 01:38:26,Open long,USDT,BTCUSDT,0.002,103677,0,0,-0.1244124,
2025-01-30 01:38:26,Close short,USDT,BTCUSDT,0.003,103677,-0.472008974359,-0.658627574359,-0.1866186,
2025-01-30 01:26:25,Open short,USDT,BTCUSDT,0.004,103477.5,0,0,-0.248346,
2025-01-30 01:26:25,Close long,USDT,BTCUSDT,0.004,103477.5,-0.396027586207,-0.644373586207,-0.248346,
2025-01-30 01:26:13,Open short,USDT,BTCUSDT,0.005,103459.9,0,0,-0.3103797,
2025-01-30 01:26:13,Close long,USDT,BTCUSDT,0.005,103459.9,-0.583034482759,-0.893414182759,-0.3103797,
2025-01-30 01:25:22,Open short,USDT,BTCUSDT,0.008,103511,0,0,-0.4968528,
2025-01-30 01:25:22,Close long,USDT,BTCUSDT,0.008,103511,-0.524055172414,-1.020907972414,-0.4968528,
2025-01-30 01:24:26,Open long,USDT,BTCUSDT,0.007,103553.9,0,0,-0.43492638,
2025-01-30 01:24:26,Close short,USDT,BTCUSDT,0.007,103553.9,-0.041892307693,-0.476818687693,-0.43492638,
2025-01-30 01:23:26,Open short,USDT,BTCUSDT,0.001,103517,0,0,-0.0621102,
2025-01-30 01:23:26,Open short,USDT,BTCUSDT,0.001,103517,0,0,-0.0621102,
2025-01-30 01:23:26,Close long,USDT,BTCUSDT,0.002,103517,-0.1334,-0.2576204,-0.1242204,
2025-01-30 01:19:48,Open long,USDT,BTCUSDT,0.024,103583.7,0,0,-1.49160528,
2025-01-30 01:19:48,Close short,USDT,BTCUSDT,0.024,103583.7,-0.797000000001,-2.288605280001,-1.49160528,
2025-01-30 01:18:20,Open short,USDT,BTCUSDT,0.034,103552.2,0,0,-2.11246488,
2025-01-30 01:18:20,Close long,USDT,BTCUSDT,0.034,103552.2,-4.277841400484,-6.390306280484,-2.11246488,
2025-01-30 01:16:51,Open short,USDT,BTCUSDT,0.004,103599.9,0,0,-0.24863976,
2025-01-30 01:16:51,Close long,USDT,BTCUSDT,0.001,103600,-0.078018864721,-0.140178864721,-0.06216,
2025-01-30 01:16:51,Close long,USDT,BTCUSDT,0.003,103599.9,-0.234356594161,-0.420836414161,-0.18647982,
2025-01-30 01:15:44,Open short,USDT,BTCUSDT,0.004,103493.2,0,0,-0.24838368,
2025-01-30 01:15:44,Close long,USDT,BTCUSDT,0.004,103493.2,-0.739275458881,-0.987659138881,-0.24838368,
2025-01-30 01:14:42,Open short,USDT,BTCUSDT,0.002,103509.4,0,0,-0.12421128,
2025-01-30 01:14:42,Close long,USDT,BTCUSDT,0.002,103509.4,-0.337237729441,-0.461449009441,-0.12421128,
2025-01-30 01:09:15,Open short,USDT,BTCUSDT,0.004,103564.4,0,0,-0.24855456,
2025-01-30 01:09:15,Close long,USDT,BTCUSDT,0.004,103564.4,-0.454475458881,-0.703030018881,-0.24855456,
2025-01-30 01:05:17,Open long,USDT,BTCUSDT,0.032,103675.1,0,0,-1.99056192,
2025-01-30 01:05:17,Close short,USDT,BTCUSDT,0.038,103675.1,0.717060048557,-1.646732231443,-2.36379228,
2025-01-30 01:05:10,Open short,USDT,BTCUSDT,0.011,103698.7,0,0,-0.68441142,
2025-01-30 01:05:10,Close long,USDT,BTCUSDT,0.011,103698.7,0.163277464236,-0.521133955764,-0.68441142,
2025-01-30 01:04:57,Open long,USDT,BTCUSDT,0.007,103525.4,0,0,-0.43480668,
2025-01-30 01:04:57,Close short,USDT,BTCUSDT,0.007,103525.4,1.166500753329,0.731694073329,-0.43480668,
2025-01-30 01:03:36,Open short,USDT,BTCUSDT,0.007,103620,0,0,-0.435204,
2025-01-30 01:03:36,Close long,USDT,BTCUSDT,0.007,103620,-0.835214814815,-1.270418814815,-0.435204,
2025-01-30 01:02:31,Open long,USDT,BTCUSDT,0.009,103750.2,0,0,-0.56025108,
2025-01-30 01:02:31,Close short,USDT,BTCUSDT,0.009,103750.2,-0.355313066038,-0.915564146038,-0.56025108,
2025-01-30 01:02:03,Open long,USDT,BTCUSDT,0.017,103722.9,0,0,-1.05797358,
2025-01-30 01:02:03,Close short,USDT,BTCUSDT,0.017,103722.9,-0.207046902516,-1.265020482516,-1.05797358,
2025-01-30 00:46:38,Open short,USDT,BTCUSDT,0.003,103859.7,0,0,-0.18694746,
2025-01-30 00:40:27,Open short,USDT,BTCUSDT,0.006,103935.2,0,0,-0.37416672,
2025-01-30 00:40:27,Close long,USDT,BTCUSDT,0.006,103935.2,0.088542857142,-0.285623862858,-0.37416672,
2025-01-30 00:28:37,Open long,USDT,BTCUSDT,0.003,104128.6,0,0,-0.18743148,
2025-01-30 00:28:37,Close short,USDT,BTCUSDT,0.004,104128.6,-1.834590833334,-2.084499473334,-0.24990864,
2025-01-30 00:27:26,Open short,USDT,BTCUSDT,0.003,104039.9,0,0,-0.18727182,
2025-01-30 00:25:57,Open short,USDT,BTCUSDT,0.003,103985.5,0,0,-0.1871739,
2025-01-30 00:24:24,Open short,USDT,BTCUSDT,0.003,103952.4,0,0,-0.18711432,
2025-01-30 00:14:43,Open short,USDT,BTCUSDT,0.002,103963.2,0,0,-0.12475584,
2025-01-30 00:13:48,Open short,USDT,BTCUSDT,0.002,103992.5,0,0,-0.124791,
2025-01-30 00:12:32,Open short,USDT,BTCUSDT,0.002,103864.1,0,0,-0.12463692,
2025-01-30 00:06:08,Open long,USDT,BTCUSDT,0.002,103849.5,0,0,-0.1246194,
2025-01-30 00:06:08,Close short,USDT,BTCUSDT,0.003,103849.5,-0.949890000001,-1.136819100001,-0.1869291,
2025-01-30 00:05:52,Open long,USDT,BTCUSDT,0.001,103818.2,0,0,-0.06229092,
2025-01-30 00:05:52,Close short,USDT,BTCUSDT,0.004,103818.2,-1.141320000001,-1.390483680001,-0.24916368,
2025-01-29 23:58:21,Open short,USDT,BTCUSDT,0.003,103414.2,0,0,-0.18614556,
2025-01-29 23:53:46,Open short,USDT,BTCUSDT,0.003,103513.7,0,0,-0.18632466,
2025-01-29 23:53:46,Open short,USDT,BTCUSDT,0.002,103512.4,0,0,-0.12421488,
2025-01-29 23:49:43,Open long,USDT,BTCUSDT,0.001,103540.1,0,0,-0.06212406,
2025-01-29 23:39:38,Open short,USDT,BTCUSDT,0.004,103698.4,0,0,-0.24887616,
2025-01-29 23:39:05,Open short,USDT,BTCUSDT,0.004,103742.4,0,0,-0.24898176,
2025-01-29 23:23:25,Open short,USDT,BTCUSDT,0.003,103668.4,0,0,-0.18660312,
2025-01-29 23:15:56,Open short,USDT,BTCUSDT,0.002,103397.4,0,0,-0.12407688,
2025-01-29 23:15:56,Open short,USDT,BTCUSDT,0.003,103397.4,0,0,-0.18611532,
2025-01-29 23:14:45,Open short,USDT,BTCUSDT,0.011,103477.4,0,0,-0.68295084,
2025-01-29 23:13:45,Open short,USDT,BTCUSDT,0.005,103499.9,0,0,-0.3104997,
2025-01-29 23:13:15,Close short,USDT,BTCUSDT,0.066,103500,-0.9834,-5.082,-4.0986,
2025-01-29 23:12:43,Open short,USDT,BTCUSDT,0.066,103485.1,0,0,-4.09800996,
2025-01-29 23:12:43,Close long,USDT,BTCUSDT,0.066,103485.1,4.422,0.32399004,-4.09800996,
2025-01-29 23:12:15,Open long,USDT,BTCUSDT,0.048,103418.1,0,0,-2.97844128,
2025-01-29 23:12:15,Open long,USDT,BTCUSDT,0.018,103418.1,0,0,-1.11691548,
2025-01-29 23:12:15,Close short,USDT,BTCUSDT,0.066,103418.1,33.6072,29.51184324,-4.09535676,
2025-01-29 22:53:03,Open short,USDT,BTCUSDT,0.066,103927.3,0,0,-4.11552108,
2025-01-29 22:53:03,Close long,USDT,BTCUSDT,0.076,103927.3,0.291099999999,-4.447984880001,-4.73908488,
2025-01-29 22:52:25,Open long,USDT,BTCUSDT,0.065,103922,0,0,-4.052958,
2025-01-29 22:52:25,Open long,USDT,BTCUSDT,0.001,103929.7,0,0,-0.06235782,
2025-01-29 22:52:25,Open long,USDT,BTCUSDT,0.01,103932.4,0,0,-0.6235944,
2025-01-29 22:52:25,Close short,USDT,BTCUSDT,0.079,103922,2.4964,-2.4295028,-4.9259028,
2025-01-29 22:50:32,Open short,USDT,BTCUSDT,0.079,103953.6,0,0,-4.92740064,
2025-01-29 22:50:32,Close long,USDT,BTCUSDT,0.072,103953.6,-5.2488,-9.73959552,-4.49079552,
2025-01-29 22:50:32,Close long,USDT,BTCUSDT,0.007,103953.6,-0.5103,-0.94690512,-0.43660512,
2025-01-29 22:50:04,Open long,USDT,BTCUSDT,0.079,104026.5,0,0,-4.9308561,
2025-01-29 22:50:04,Close short,USDT,BTCUSDT,0.072,104026.5,-10.578075949368,-15.072020749368,-4.4939448,
2025-01-29 22:50:04,Close short,USDT,BTCUSDT,0.007,104026.3,-1.027024050633,-1.463934510633,-0.43691046,
2025-01-29 22:48:08,Open short,USDT,BTCUSDT,0.005,103829,0,0,-0.311487,
2025-01-29 22:45:40,Open short,USDT,BTCUSDT,0.074,103883,0,0,-4.6124052,
2025-01-29 22:45:40,Close long,USDT,BTCUSDT,0.074,103883,-0.111,-4.7234052,-4.6124052,
2025-01-29 22:45:33,Open long,USDT,BTCUSDT,0.074,103884.5,0,0,-4.6124718,
2025-01-29 22:45:33,Close short,USDT,BTCUSDT,0.074,103884.5,16.673499999999,12.061028199999,-4.6124718,
2025-01-29 22:42:43,Open short,USDT,BTCUSDT,0.005,103979.1,0,0,-0.3119373,
2025-01-29 22:42:25,Open short,USDT,BTCUSDT,0.005,104029.9,0,0,-0.3120897,
2025-01-29 22:40:59,Open short,USDT,BTCUSDT,0.005,104016.2,0,0,-0.3120486,
2025-01-29 22:40:07,Open short,USDT,BTCUSDT,0.005,103945.4,0,0,-0.3118362,
2025-01-29 22:39:32,Open short,USDT,BTCUSDT,0.005,104140,0,0,-0.31242,
2025-01-29 22:39:00,Open short,USDT,BTCUSDT,0.005,104168.3,0,0,-0.3125049,
2025-01-29 22:37:43,Open short,USDT,BTCUSDT,0.044,104153,0,0,-2.7496392,
2025-01-29 22:37:43,Close long,USDT,BTCUSDT,0.044,104153,-3.391200000001,-6.140839200001,-2.7496392,
2025-01-29 22:34:35,Open long,USDT,BTCUSDT,0.008,104223.8,0,0,-0.50027424,
2025-01-29 22:34:35,Close short,USDT,BTCUSDT,0.018,104223.8,-3.329809411765,-4.455426451765,-1.12561704,
2025-01-29 22:34:31,Open long,USDT,BTCUSDT,0.005,104236.9,0,0,-0.3127107,
2025-01-29 22:34:31,Close short,USDT,BTCUSDT,0.011,104239,-2.202083529412,-2.890060929412,-0.6879774,
2025-01-29 22:33:10,Open long,USDT,BTCUSDT,0.006,104181.3,0,0,-0.37505268,
2025-01-29 22:33:10,Close short,USDT,BTCUSDT,0.012,104181.3,-1.709872941177,-2.459978301177,-0.75010536,
2025-01-29 22:32:51,Open long,USDT,BTCUSDT,0.003,104220.2,0,0,-0.18759636,
2025-01-29 22:32:51,Close short,USDT,BTCUSDT,0.008,104220.2,-1.451115294118,-1.951372254118,-0.50025696,
2025-01-29 22:32:34,Open long,USDT,BTCUSDT,0.005,104229.2,0,0,-0.3126876,
2025-01-29 22:32:34,Close short,USDT,BTCUSDT,0.012,104229.2,-2.284672941177,-3.035123181177,-0.75045024,
2025-01-29 22:32:03,Open long,USDT,BTCUSDT,0.002,104253.9,0,0,-0.12510468,
2025-01-29 22:32:03,Close short,USDT,BTCUSDT,0.006,104253.9,-1.290536470589,-1.665850510589,-0.37531404,
2025-01-29 22:31:47,Open long,USDT,BTCUSDT,0.007,104200.3,0,0,-0.43764126,
2025-01-29 22:31:47,Close short,USDT,BTCUSDT,0.01,104211.3,-1.724894117648,-2.350161917648,-0.6252678,
2025-01-29 22:31:30,Open long,USDT,BTCUSDT,0.008,104293,0,0,-0.5006064,
2025-01-29 22:31:30,Close short,USDT,BTCUSDT,0.008,104293,-2.033515294118,-2.534121694118,-0.5006064,
2025-01-29 22:28:15,Open short,USDT,BTCUSDT,0.011,104011.9,0,0,-0.68647854,
2025-01-29 22:28:00,Open short,USDT,BTCUSDT,0.005,104005,0,0,-0.312015,
2025-01-29 22:25:09,Open short,USDT,BTCUSDT,0.005,104045.2,0,0,-0.3121356,
2025-01-29 22:24:37,Open short,USDT,BTCUSDT,0.005,103929.8,0,0,-0.3117894,
2025-01-29 22:23:57,Open short,USDT,BTCUSDT,0.005,104266.1,0,0,-0.3127983,
2025-01-29 22:22:17,Open short,USDT,BTCUSDT,0.005,104166.4,0,0,-0.3124992,
2025-01-29 22:21:09,Open short,USDT,BTCUSDT,0.005,104181.9,0,0,-0.3125457,
2025-01-29 22:20:18,Open short,USDT,BTCUSDT,0.005,104265.4,0,0,-0.3127962,
2025-01-29 22:18:00,Open short,USDT,BTCUSDT,0.022,104066.6,0,0,-1.37367912,
2025-01-29 22:12:45,Open short,USDT,BTCUSDT,0.004,104041.2,0,0,-0.24969888,
2025-01-29 22:05:52,Open short,USDT,BTCUSDT,0.009,103771.8,0,0,-0.56036772,
2025-01-29 22:05:19,Open short,USDT,BTCUSDT,0.004,103823.2,0,0,-0.24917568,
2025-01-29 22:04:59,Close short,USDT,BTCUSDT,0.041,103855,10.166719999999,7.611886999999,-2.554833,
2025-01-29 22:04:17,Open short,USDT,BTCUSDT,0.01,103885.8,0,0,-0.6233148,
2025-01-29 22:04:17,Close long,USDT,BTCUSDT,0.011,103885.8,-4.567798338283,-5.253444618283,-0.68564628,
2025-01-29 22:04:08,Open short,USDT,BTCUSDT,0.002,103836.2,0,0,-0.12460344,
2025-01-29 22:04:08,Close long,USDT,BTCUSDT,0.002,103835.9,-0.930308788779,-1.054911868779,-0.12460308,
2025-01-29 22:04:01,Open short,USDT,BTCUSDT,0.005,103827.5,0,0,-0.3114825,
2025-01-29 22:04:01,Close long,USDT,BTCUSDT,0.005,103827.5,-2.367771971947,-2.679254471947,-0.3114825,
2025-01-29 22:03:53,Open short,USDT,BTCUSDT,0.001,103849.1,0,0,-0.06230946,
2025-01-29 22:03:53,Close long,USDT,BTCUSDT,0.001,103849.1,-0.45195439439,-0.51426385439,-0.06230946,
2025-01-29 22:03:22,Open long,USDT,BTCUSDT,0.002,103951.8,0,0,-0.12474216,
2025-01-29 22:02:12,Open long,USDT,BTCUSDT,0.002,104083.4,0,0,-0.12490008,
2025-01-29 22:00:46,Open long,USDT,BTCUSDT,0.002,104110.7,0,0,-0.12493284,
2025-01-29 21:59:29,Open short,USDT,BTCUSDT,0.001,104153.5,0,0,-0.0624921,
2025-01-29 21:59:29,Close long,USDT,BTCUSDT,0.001,104153.5,-0.26405642257,-0.32654852257,-0.0624921,
2025-01-29 21:58:47,Open short,USDT,BTCUSDT,0.001,104414.1,0,0,-0.06264846,
2025-01-29 21:58:18,Open long,USDT,BTCUSDT,0.002,104410.7,0,0,-0.12529284,
2025-01-29 21:57:26,Open short,USDT,BTCUSDT,0.001,104247.1,0,0,-0.06254826,
2025-01-29 21:57:26,Close long,USDT,BTCUSDT,0.001,104247.1,-0.171599159664,-0.234147419664,-0.06254826,
2025-01-29 21:56:43,Open long,USDT,BTCUSDT,0.002,104223.5,0,0,-0.1250682,
2025-01-29 21:55:01,Open short,USDT,BTCUSDT,0.002,104269.9,0,0,-0.12512388,
2025-01-29 21:55:01,Close long,USDT,BTCUSDT,0.003,104269.9,-0.5528697479,-0.7405555679,-0.18768582,
2025-01-29 21:54:44,Open short,USDT,BTCUSDT,0.005,104241.8,0,0,-0.3127254,
2025-01-29 21:50:15,Open long,USDT,BTCUSDT,0.002,104294,0,0,-0.1251528,
2025-01-29 21:48:38,Open short,USDT,BTCUSDT,0.001,104124.3,0,0,-0.06247458,
2025-01-29 21:48:38,Close long,USDT,BTCUSDT,0.001,104125.3,-0.355588235295,-0.418063415295,-0.06247518,
2025-01-29 21:41:26,Open short,USDT,BTCUSDT,0.001,104063.4,0,0,-0.06243804,
2025-01-29 21:41:25,Close long,USDT,BTCUSDT,0.001,104046.6,-0.434288235295,-0.496716195295,-0.06242796,
2025-01-29 21:41:18,Open short,USDT,BTCUSDT,0.002,104012,0,0,-0.1248144,
2025-01-29 21:41:18,Close long,USDT,BTCUSDT,0.002,104012,-0.937776470589,-1.062590870589,-0.1248144,
2025-01-29 21:41:10,Open short,USDT,BTCUSDT,0.001,104050.5,0,0,-0.0624303,
2025-01-29 21:41:10,Close long,USDT,BTCUSDT,0.001,104050.8,-0.430088235295,-0.492518715295,-0.06243048,
2025-01-29 21:40:26,Open long,USDT,BTCUSDT,0.003,104064.7,0,0,-0.18731646,
2025-01-29 21:33:02,Open long,USDT,BTCUSDT,0.012,104631.7,0,0,-0.75334824,
2025-01-29 21:32:22,Open short,USDT,BTCUSDT,0.005,104602.8,0,0,-0.3138084,
2025-01-29 21:30:25,Open long,USDT,BTCUSDT,0.002,104200.3,0,0,-0.12504036,
2025-01-29 21:30:24,Close short,USDT,BTCUSDT,0.002,104204.2,0.16828,0.04323496,-0.12504504,
2025-01-29 21:27:45,Open short,USDT,BTCUSDT,0.004,104397.4,0,0,-0.25055376,
2025-01-29 21:26:11,Close long,USDT,BTCUSDT,0.019,104399.9,10.925,9.73484114,-1.19015886,
2025-01-29 21:23:45,Open short,USDT,BTCUSDT,0.001,103852.1,0,0,-0.06231126,
2025-01-29 21:23:16,Open long,USDT,BTCUSDT,0.019,103824.9,0,0,-1.18360386,
2025-01-29 21:23:16,Close short,USDT,BTCUSDT,0.019,103824.9,-15.669234210527,-16.852838070527,-1.18360386,
2025-01-29 21:15:24,Open short,USDT,BTCUSDT,0.002,103336.8,0,0,-0.12400416,
2025-01-29 21:12:10,Open short,USDT,BTCUSDT,0.002,103284.8,0,0,-0.12394176,
2025-01-29 21:11:37,Open short,USDT,BTCUSDT,0.002,103367.7,0,0,-0.12404124,
2025-01-29 21:11:02,Close long,USDT,BTCUSDT,0.008,103357.5,1.088199999999,0.592083999999,-0.496116,
2025-01-29 21:07:30,Open long,USDT,BTCUSDT,0.001,103263.3,0,0,-0.06195798,
2025-01-29 21:07:30,Close short,USDT,BTCUSDT,0.001,103263.3,-0.415202631579,-0.477160611579,-0.06195798,
2025-01-29 21:07:22,Open long,USDT,BTCUSDT,0.001,103250,0,0,-0.06195,
2025-01-29 21:07:22,Close short,USDT,BTCUSDT,0.001,103250,-0.401902631579,-0.463852631579,-0.06195,
2025-01-29 21:07:14,Open long,USDT,BTCUSDT,0.001,103202.6,0,0,-0.06192156,
2025-01-29 21:07:14,Close short,USDT,BTCUSDT,0.001,103202.6,-0.354502631579,-0.416424191579,-0.06192156,
2025-01-29 21:07:03,Open long,USDT,BTCUSDT,0.001,103111.6,0,0,-0.06186696,
2025-01-29 21:07:03,Close short,USDT,BTCUSDT,0.001,103091,-0.242902631579,-0.304757231579,-0.0618546,
2025-01-29 21:06:50,Open long,USDT,BTCUSDT,0.001,103084.6,0,0,-0.06185076,
2025-01-29 21:06:50,Close short,USDT,BTCUSDT,0.001,103100.3,-0.252202631579,-0.314062811579,-0.06186018,
2025-01-29 21:06:41,Open long,USDT,BTCUSDT,0.001,103053.4,0,0,-0.06183204,
